ENSEMBL,ENTREZID,SYMBOL,DZQV_Plasmablasts,X925L_Plasmablasts,X9JD4_Plasmablasts,G4YW_Plasmablasts,DZQV_B_naive,X925L_B_naive,X9JD4_B_naive,G4YW_B_naive
ENSG00000174417,7201,TRHR,0,0,0.0999054,0,1.46453,0,0.414675,0.444816
ENSG00000120526,84955,NUDCD1,13.19188,9.449378,8.39289,10.86808,21.81064,15.68331,13.12481,15.90229
ENSG00000120533,56943,ENY2,15.951979,16.015647,22.410765,19.74185803,35.860835,52.2562238,41.7502127,53.163118
ENSG00000205038,93035,PKHD1L1,6.202298,8.63966277,23.4068776,22.554801,2.2353,4.3244443,5.2101408,6.1461509
ENSG00000147654,9166,EBAG9,25.926419,21.256177,19.0998335,18.677368,21.50431,34.129695,47.37773635,44.19842402
ENSG00000147642,55638,SYBU,1.1553112,0,0.563173,0.017428,0,7.128557,2.040591133,6.703861
ENSG00000164794,27012,KCNV1,0.081117,0.03162,0.147767,0.102158,0.527789,0.950884,1.10948,0.818667
ENSG00000253877,101927459,LINC01608,0,0,0,0,0,0,0,0
ENSG00000253103,101927487,LINC01609,10.7226,16.6953,28.2115,24.8468,55.6307,133.965,136.604,100.691
ENSG00000253434,105375706,LINC02237,0,0,0,0,0,0,0,0
ENSG00000253156,115482726,H2AZP7,0,0,0,0,0,0,0,0
ENSG00000164796,114788,CSMD3,0.0281222,0.04001,0.0265023,0.218059,0.566738,0.622044,0.670803,0.404807
ENSG00000238399,100302225,MIR2053,0,0,0,0,0,0,0,0
ENSG00000104447,7227,TRPS1,0.37496466,0.350167292,0.0332832,0.0963606,6.776269152,11.752907,8.313277424,8.819643293
ENSG00000249917,100859921,LINC00536,0.0168396,0.0203311,0,0,0.0441581,0,0,0
ENSG00000147677,8667,EIF3H,164.648874,133.669456,104.209297,133.767337,313.879658,209.163608,303.83828,366.609069
ENSG00000147679,84294,UTP23,7.85991,9.041491,7.036818,8.20634,12.55591307,15.048621,19.88237,23.073338
ENSG00000164754,5885,RAD21,31.604248,22.949537,28.067767,21.688841,56.429963,62.793903,61.02091,46.45381
ENSG00000253327,644660,RAD21-AS1,0.264061,0.43902,0.617449,0.565067,0.81938,1.69965,1.93408,1.08679
ENSG00000283956,100500914,MIR3610,0,0,0,0,0,0,0,0
ENSG00000205002,441376,AARD,0.1652401,0.2082401,0.368242,0.0285379,0.711006,1.06941,3.04385,1.67446
ENSG00000164756,169026,SLC30A8,0.378505,0.2155542,0.5736694,0.0223797,0.4661105,0.3140509,0.2534759,0.272212
ENSG00000164758,90390,MED30,10.9018,9.463042,9.50885,5.740662,60.39528,60.02683,35.09842,31.664486
ENSG00000182197,2131,EXT1,5.450639,1.375077,1.395276,3.422565,2.311927,0.403707,0.565852,2.105295
ENSG00000177570,401474,SAMD12,4.230537,13.25183605,13.134064,42.363835,0.55796,1.8619267,11.0504607,25.203461
ENSG00000164761,4982,TNFRSF11B,0.0934412,0.0572765,0.0764474,0.0620848,0.435787,1.22429,0.684455,0.670103
ENSG00000184374,10584,COLEC10,0,0,0,0.125602,0.244557,0.430727,0.220405,0
ENSG00000254278,101927513,LOC101927513,0,0,0,0,0,0,0,0
ENSG00000147676,114569,MAL2,0,0,0,0.160397003,0,0,0,0
ENSG00000253972,105375726,MAL2-AS1,0,0,0,0,0,0,0,0
ENSG00000276479,102466162,MIR548AZ,0,0,1.80305,0,0,19.3313,3.89285,12.3851
ENSG00000136999,4856,CCN3,0,0,0,0.0487105,0,0,0,0
ENSG00000136960,5168,ENPP2,0.450472,0.266812,0.808663,0.102814213,1.383078,0,0.3933352,0.0318944
ENSG00000064313,6873,TAF2,13.118435,8.567845,15.666061,14.283403,20.52098,53.483042,49.53216,22.62928
ENSG00000136982,79075,DSCC1,2.264095,1.99268,1.0756,2.312776,0.104286,0.552535,0.0946199,0
ENSG00000155792,64798,DEPTOR,0.38286,0.744264,1.36379,1.636692268,0.0464707,1.401435007,0.126515,0.722673
ENSG00000187955,7373,COL14A1,0,0.0278454,0.0423865,0.0233489,0.0666122,0,0.0274514,0.0293191
ENSG00000172172,28998,MRPL13,19.510425,13.116991,22.130752,11.5935053,26.27468,21.186442,17.813765,26.78841
ENSG00000172167,27085,MTBP,1.363235,2.275779,2.506618,3.211947,16.621899,15.490283,21.16307,5.6138124
ENSG00000172164,6641,SNTB1,0.2032246,1.2014214,0.734822,0.305826,2.97212,2.0051836,1.32225,2.761399
ENSG00000248318,101927543,LOC101927543,0,0,0,0.0640094,0.685463,0,0.282594,1.27053
ENSG00000170961,3037,HAS2,0,0,0,0,0.0302763,0,0,0.0537526
ENSG00000178764,22882,ZHX2,4.496195,5.932216,6.33185,8.11492,40.16758,69.6461,49.6607,33.24829
ENSG00000136986,79139,DERL1,92.953224,87.67062,92.904669,80.611218,83.45066,71.53786,62.523828,55.524754
ENSG00000156787,93594,TBC1D31,3.152766853,0.519651,3.522377002,1.7649821,5.532976065,4.67867,4.413908,4.275858489
ENSG00000147689,84985,FAM83A,0.0329134,0.0288625,0.06879087,0.0643771,0.154121,0.221436,0.309538,0.146616
ENSG00000204949,100131726,FAM83A-AS1,0,0,0.170308,0,0.19416,0,0,0
ENSG00000266324,100616260,MIR4663,0,0,0,0,0,0,0,0
ENSG00000189376,84933,C8orf76,16.475013,12.295143,10.794335,8.3219,18.877102,14.094071,18.493336,19.11108
ENSG00000259305,100533106,ZHX1-C8orf76,1.3502,0.105996,0.113837,0.411955,3.09811,1.089367,1.82974,0.93523
ENSG00000165156,11244,ZHX1,4.489945,4.747892,9.712282571,4.152325,17.85524,18.327383,9.829957417,7.465488
ENSG00000156802,29028,ATAD2,7.089463,4.841809,6.435848,4.0024257,6.36773,15.027587,16.461591,11.82029
ENSG00000283172,693130,MIR548D1,3.92702,0,0,0,13.8333,23.5062,47.2206,18.6295
ENSG00000207704,100500863,MIR548AA1,3.92702,0,0,0,13.8333,23.5062,47.2206,18.6295
ENSG00000156795,55093,WDYHV1,7.02457,11.205792,4.347056,7.339698,9.61599,5.331704,8.986862233,7.83227
ENSG00000156804,114907,FBXO32,12.744567,14.148563,13.32056,5.385313,4.98068,1.759535,1.817,3.183824
ENSG00000175946,340359,KLHL38,0,0,0,0,0,0,0,0
ENSG00000104537,312,ANXA13,0.0836992,0.0484397,0.175575,0.110151,0.751332,1.3212,1.50182,0.563119
ENSG00000176853,157769,FAM91A1,10.001429,13.6256364,20.941567,7.724579,17.79679,68.58621,39.2495198,26.125307
ENSG00000214814,654463,FER1L6,0,0,0,0,0,0,0,0
ENSG00000181171,439941,FER1L6-AS1,0,0,0,0,0,0,0,0
ENSG00000253868,157376,FER1L6-AS2,0,0,0,0,0,0,0,0
ENSG00000214803,101927588,LOC101927588,0.353084,0.236356,0.125969,0.350563,1.07326,2.20762,3.84219,1.64907
ENSG00000164983,157378,TMEM65,0.162103,0.0650731,0.33421,0.126782,0.788769,1.98962,0.936017,1.24294
ENSG00000183665,55039,TRMT12,2.7529,2.029614,3.6934,2.22986,5.69618,6.52123,12.07213,10.841417
ENSG00000245149,101927612,RNF139-AS1,2.212249,0.951602,1.231076,1.5164892,11.887768,15.80816,13.208344,16.221552
ENSG00000170881,11236,RNF139,11.05266,7.6108,8.159789,9.09205,15.7611,45.9498,34.673,19.677733
ENSG00000147687,83940,TATDN1,7.806339359,5.623737,7.43941823,6.387059,13.582403,23.210539,16.970899,22.964061
ENSG00000284087,102466200,MIR6844,0,0,0,0,0,0,0,0
ENSG00000147684,4715,NDUFB9,20.518492,15.9635,25.753007,23.442695,20.99659329,60.928697,40.79658,46.306337
ENSG00000170873,9788,MTSS1,3.698410794,7.95432,3.997597006,3.002997,145.200736,189.229565,228.180896,199.493417
ENSG00000255491,105375743,LOC105375743,0,0,0,0.0405395,0.315725,0.418054,0.500838,0.0766804
ENSG00000263735,100616255,MIR4662B,0,0,0,0,0,0,0,0
ENSG00000283609,100616221,MIR4662A,0,0,0,0,0,0,0,0
ENSG00000249816,157381,LINC00964,1.42682,0.882111,1.08323,0,3.5018,6.1684,7.56622,4.65199
ENSG00000180938,137209,ZNF572,0,0.0657848,0.297895,0.348502,2.49999,0.410068,0.518757,2.28636
ENSG00000253513,105375744,LOC105375744,0,0,0,0,0,0,0,0
ENSG00000104549,6713,SQLE,9.331738,9.58059,4.976684,9.22041,12.80894,18.820004,12.464073,14.378527
ENSG00000164961,9897,WASHC5,10.233213,7.678697,18.938034,13.522326,35.86839,37.58207,32.022797,27.374249
ENSG00000156831,286053,NSMCE2,14.363886,15.135208,13.3829651,14.757936,38.901455,33.1795,40.734627,35.640391
ENSG00000173334,10221,TRIB1,54.996896,42.125293,40.963596,18.29368,3.22321,2.439745,0.812093,2.331802
ENSG00000245164,100130231,LINC00861,0.7887838,0.100583,0.88770289,1.37282,7.793743,0.2512077,1.207348,3.572415915
ENSG00000244791,101927657,LOC101927657,0,0.0452974,0.146009,0,0.285497,0.521991,1.23508,0.716783
ENSG00000253530,105375750,LOC105375750,0,0,0,0,0,0,0,0
ENSG00000168672,157638,LRATD2,0.00807838,0.029204,0.120383,0.0110299,3.87863,4.49451,4.00682,4.86029
ENSG00000253438,100750225,PCAT1,0.122111,0.151066,0.54874,0.271052,0.837797,7.88747,1.953951,3.89851
ENSG00000282961,101867536,PRNCR1,0.0683789,0.0508201,0.128325,0.0605514,1.00329,1.35543,1.21398,0.931647
ENSG00000254166,103164619,PCAT2,0,0,0,0,0,0,3.21102,0
ENSG00000246228,727677,CASC8,0.034790536,0.0710697,0,0.0991744,0,0.510491,0,0.564858
ENSG00000280997,101805488,CCAT2,0,0,0,0,0,0.188924,0,0
ENSG00000212993,5462,POU5F1B,0.0775678,0.0216297,0.0104968,0.147785,0.258162,0.806484,0.401338,0.677398
ENSG00000249375,100270680,CASC11,0.144115,0.353918,0.168486,0.728784,0.192385,2.03477,1.21594,1.844032
ENSG00000136997,4609,MYC,22.076355,15.15472021,17.0064409,17.721662,73.3655883,79.467492,95.470974,48.69085013
ENSG00000249859,5820,PVT1,17.514715,24.5203541,26.665771,24.309223,16.143895,10.7259772,18.130214,15.764377
ENSG00000283710,100302185,MIR1204,1.69938,0,0,6.10133,0,0,0,0
ENSG00000280055,641384,TMEM75,0,0,0.0739233,0,0,0,0.477224,0
ENSG00000221771,100302161,MIR1205,0,0,0,0,0,0,0,0
ENSG00000283200,100302170,MIR1206,0,0,0,0,0,8.30628,0,0
ENSG00000221176,100302175,MIR1207,0,0,0,0,0,0,0,0
ENSG00000221261,100302281,MIR1208,0,0,0,0,0,0,0,0
ENSG00000229140,137196,CCDC26,0,0,0,0,0,0,0.289969,0
ENSG00000263763,100500839,MIR3686,0,0,0,0,0,0,0,0
ENSG00000147697,56169,GSDMC,0.0219971,0.0435563,0.0203598,0.0619262,0.141902,0.223821,0.201231,0.0885747
ENSG00000153310,51571,FAM49B,63.222019,44.2750986,48.71187713,42.807914,205.849684,151.97783,154.7767613,140.4573849
ENSG00000264653,100847051,MIR5194,0,0,1.3854,0,0,3.0187,0,6.38775
ENSG00000153317,50807,ASAP1,3.684044,1.9834495,2.986973001,3.252989,10.186076,34.364551,24.40740248,25.054044
ENSG00000280543,100507117,ASAP1-IT2,0.442114,0.849292,0.58131,0.332855,1.46009,5.79994,3.24376,3.09705
ENSG00000155897,114,ADCY8,0,0,0,0,0,0,0,0
ENSG00000132294,23167,EFR3A,5.150692,9.752052233,11.068118,8.4723807,31.052278,51.3229,26.80943215,22.66587631
ENSG00000253117,729330,OC90,0,0,0,0,0,0,0,0
ENSG00000132297,10086,HHLA1,0.190956,0,0.276781,0.16004,0.436206,1.42774,0.878398,1.45397
ENSG00000184156,3786,KCNQ3,0,0,0.0103319,0,0.0521389,0.0532478,0.0241258,0.130069
ENSG00000253521,93668,HPYR1,0,0,0,0,0,0,0,0
ENSG00000129295,23639,LRRC6,0,0,0,0,0,0,1.18629,0.9871993
ENSG00000165071,137835,TMEM71,1.499222,0.326707,0.618356483,2.00486,28.73027,25.85261,26.945149,24.801116
ENSG00000129292,51105,PHF20L1,18.424922,17.43597361,18.59245405,7.67620744,30.406738,40.097078,45.404557,31.24820125
ENSG00000042832,7038,TG,1.191551,1.7664242,1.8431668,0.6556268,0.856096,2.555776,1.319378,1.270595
ENSG00000155926,6503,SLA,11.149378,8.187122,15.762434,15.869839,100.386852,106.425346,98.936956,81.353548
ENSG00000276961,102466865,MIR7848,5.89392,0,1.66556,7.91823,36.0354,0,10.839,11.3623
ENSG00000104415,8840,CCN4,0,0,0.5924636,0,0,0,0,0
ENSG00000104419,10397,NDRG1,3.432522983,6.399211,6.315142,8.5912511,20.2328756,19.13201272,22.15325743,17.72952582
ENSG00000008513,6482,ST3GAL1,14.470698,16.738948,25.666434,16.848697,157.944918,162.99733,140.65541,143.210889
ENSG00000253165,101927798,LOC101927798,0,0.184243,0,0.205682,0.402255,1.76621,0.846446,1.1778
ENSG00000253593,101927822,LOC101927822,0,0,0,0.312733,0,0,1.0951,0
ENSG00000066827,57623,ZFAT,13.27905459,19.87355,26.47173173,24.61099863,11.30053122,10.84478785,9.156773894,11.361318
ENSG00000248492,594840,ZFAT-AS1,0,0.0233916,0,0,0,0,0,0
ENSG00000207582,407030,MIR30B,0,0,0,0,0,0,0,0
ENSG00000199153,407033,MIR30D,0,0,0,0,0,0,0,0
ENSG00000253433,552853,NCRNA00250,0,0,0,0,0,0,0,0
ENSG00000251218,101927845,LOC101927845,0,0,0,0,0,0,0,0
ENSG00000254083,286094,LINC01591,0,0,0,0,0,0,0,0
ENSG00000131773,10656,KHDRBS3,0,0,0,0.22961,0,1.078263,0,0
ENSG00000254101,107986980,LINC02055,0,0,0,0,0,0.17479,0.179038,0
ENSG00000147724,51059,FAM135B,0,0,0.00987823,0,0,0.0198887,0.290716,0.0228686
ENSG00000169436,169044,COL22A1,0,0,0,0,0,0,0,0
ENSG00000169427,51305,KCNK9,0.114416,0.711344,0.135268,0,0,0,0,0
ENSG00000167632,83696,TRAPPC9,3.929323,5.070322,4.430314,7.3072263,19.320164,28.127112,21.37903,20.521335
ENSG00000282164,359809,PEG13,0.0076566,0,0.123053,0.01028,2.16177,4.24382,3.09084,1.7464
ENSG00000104472,54108,CHRAC1,23.5918878,17.34643,19.63614402,12.302381,73.99522,90.5338,70.66273,64.47102
ENSG00000123908,27161,AGO2,3.3765418,1.735706,5.408258005,1.785396,20.063485,17.23389,16.170761,24.927906
ENSG00000169398,5747,PTK2,3.62400627,1.508109043,2.407966812,1.893064572,56.056627,97.91838619,83.05987167,60.3729199
ENSG00000254324,442893,MIR151A,0,0,0,0,9.31211,20.6172,0,0
ENSG00000105339,22898,DENND3,14.09668226,10.75050188,16.34021782,16.912861,61.2992003,114.0999472,55.32704616,86.57399579
ENSG00000022567,57210,SLC45A4,0,0.13825,0.2210549,0,0.0150082,0.1778944,0.395407,0.7341587
ENSG00000254019,105375787,LOC105375787,0,0,0,0,0,0,0,0
ENSG00000253595,731779,LINC01300,0,0,0,0,0,0,0,0
ENSG00000204882,2843,GPR20,0,0,0,0.21684,0,0.298125,0,0.574324
ENSG00000184489,11156,PTP4A3,1.110868,1.249468,1.497601,1.573837,5.814553,2.512109,3.653727,3.886356
ENSG00000226807,389690,MROH5,0,0,0,0,0,0,0,0
ENSG00000221768,100302147,MIR1302-7,0,0,0,0,0,0,0,0
ENSG00000265247,100616268,MIR4472-1,0,0,0,0,0,0,0,0
ENSG00000254008,619434,LINC00051,0,0,0.174458,0.068143,0,0.434581,0.240071,0.774817
ENSG00000171045,203062,TSNARE1,3.86673423,5.772806,0.8019058,3.60917502,10.8929295,24.96979,12.98559,13.418981
ENSG00000181790,575,ADGRB1,0,0.069958,0,0,0,0.3019,0,0.0199171
ENSG00000198576,23237,ARC,0,0,0,0,0,0,0,0
ENSG00000277332,101928087,LOC101928087,0,0,0,0,0,0,0,0
ENSG00000234616,8629,JRK,1.69032977,1.564014,1.7878544,1.4737386,3.8605,7.51757433,4.059139799,3.391667
ENSG00000167653,8000,PSCA,0,0,0,0,0,0,0,0
ENSG00000160886,54742,LY6K,0.0565957,0,0.0195474,0,0.177732,0.290061,0.0404159,0.173082
ENSG00000253741,100288181,LNCOC1,0,0,0,0,0.0399081,0.0638928,0,0
ENSG00000130193,51337,THEM6,6.07912,5.670043,5.451231,6.21601,19.875333,10.4508,13.2156,17.879041
ENSG00000126233,57152,SLURP1,0,0,0,0,0,0,0,0
ENSG00000197353,137797,LYPD2,0,0,0,0,0,0,0,0.28813
ENSG00000284505,111188157,LYNX1-SLURP2,0,0,0,0,0,0,0,0
ENSG00000283992,432355,SLURP2,0,0,0,0,0,0,0,0
ENSG00000180155,66004,LYNX1,0,0,0,0,0,0,0,0
ENSG00000167656,8581,LY6D,0,0,0,0,0,0,0,0
ENSG00000104499,2765,GML,0,0,0,0,0,0,0,0
ENSG00000160882,1584,CYP11B1,0,0,0,0,0,0,0,0
ENSG00000179142,1585,CYP11B2,0,0,0,0,0,0,0,0
ENSG00000160932,4061,LY6E,91.17972,24.005062,29.137585,40.042883,345.9337548,63.459313,123.85582,159.2489344
ENSG00000177335,286122,C8orf31,1.974621,0.3364752,2.28412244,0.685173,4.879927,1.90178,2.544823,4.232552
ENSG00000261667,101928108,LY6L,0,0,0,0,0,0,0,0
ENSG00000176956,4062,LY6H,0,0,0,0,0,0,0,0
ENSG00000277494,338328,GPIHBP1,0,0,0,0,0,0,0,0
ENSG00000181638,286128,ZFP41,1.516356,0.723804,4.680599,1.218182,1.398465,4.613047,5.604844,3.22827
ENSG00000250571,2738,GLI4,1.441166,1.413974,2.885741544,0.3709089,0.655625,4.273357,8.352702303,6.2633141
ENSG00000253716,100507316,MINCR,0.5706459,0,6.275633,4.255662067,7.464476,2.24551,2.9721,10.908611
ENSG00000185730,79943,ZNF696,0.048522,1.33332,1.237489,0.519394,3.742205,9.1542594,7.586019,6.560528
ENSG00000184428,116447,TOP1MT,4.748458,1.7689945,2.311914,3.1720815,19.907523,29.93566,33.302594,18.136778
ENSG00000254389,78998,RHPN1-AS1,0.049307,0.0317326,0.0286922,0.283202,0.536205,0.427958,0.817383,0.960254
ENSG00000158106,114822,RHPN1,0,0.228507213,0.013938474,0.130442966,1.61001,2.821274,0.777333698,0.472440064
ENSG00000254338,104326051,MAFA-AS1,0,0,0,0,0,0,0,0
ENSG00000182759,389692,MAFA,0,0,0,0,0,0,0,0
ENSG00000014164,23144,ZC3H3,4.603106,2.41364,4.41415,3.679102,19.905288,13.2267,12.481503,16.8592
ENSG00000104518,79792,GSDMD,44.72022877,37.314076,26.45781631,49.73132506,85.8819024,60.29279702,56.04534855,101.904247
ENSG00000204839,642475,MROH6,0.2289667,0.246629,0,0,2.408792,0.668734,0.2814891,0.3063822
ENSG00000147813,93100,NAPRT,33.90012264,1.39803682,12.311307,1.8895971,101.511918,4.651929573,22.970664,5.072741
ENSG00000104529,1936,EEF1D,123.769337,118.4609029,100.3432731,98.07642731,459.4689044,379.899178,373.5639042,568.96081
ENSG00000179886,84948,TIGD5,0.0810813,0.16945,0.0558694,0.141517,0.497937,0.49072,1.24466,0.780846
ENSG00000104524,65263,PYCR3,9.31693,8.743929,7.483209,8.870635,21.043116,17.894349,20.037065,20.50182
ENSG00000104522,7264,TSTA3,41.395327,36.039612,27.687422,28.6413773,52.563566,35.431697,61.772783,45.98318867
ENSG00000183309,9831,ZNF623,1.849058,3.984471,2.93746,2.726729,5.97085,14.58593,8.47627,12.07909
ENSG00000181135,286075,ZNF707,3.54823,3.6656214,5.36203077,4.312659,6.698133102,12.475705,10.90295626,8.6628719
ENSG00000255181,100130274,CCDC166,0,0,0,0,0,0,0,0
ENSG00000181085,225689,MAPK15,0,0,0,0,0,0.763213,0,0
ENSG00000180921,286077,FAM83H,0.0123083,0.00929954,0,0,0.0202218,0.0179027,0.0746629,0
ENSG00000265660,100616318,MIR4664,0,0,0,0,0,0,0,0
ENSG00000203499,100128338,FAM83H-AS1,0.219794,0.122299,0.157038,0.149985,0.60327,0.53822,1.60056,0.820826
ENSG00000180900,23513,SCRIB,1.840396098,1.433959149,1.22443399,0.281272197,1.38699,5.859881477,3.927912729,2.412459484
ENSG00000284224,100126338,MIR937,0,0,0,0,0,0,0,0
ENSG00000179950,22827,PUF60,92.855719,61.267934,65.899954,55.362732,142.951456,92.447824,120.665125,127.36281
ENSG00000185189,340371,NRBP2,0.585314,0.280923,0,0.0834983,0.703967,1.7749472,2.394131,2.862994
ENSG00000284142,102466748,MIR6845,0,0,0,0,0,0,0,0
ENSG00000261150,83481,EPPK1,0,0,0,0,0,0.0427026,0,0.0200703
ENSG00000178209,5339,PLEC,3.662679674,3.780727134,5.627392209,3.95619372,11.47075883,25.13696381,18.55825966,20.08993763
ENSG00000207574,724031,MIR661,0,0,0,0,0,0,0,0
ENSG00000178685,84875,PARP10,32.752999,18.1289304,31.01840359,4.911882624,45.51391276,181.8805,105.939202,97.83664
ENSG00000178719,2907,GRINA,10.793658,7.72797,6.971369,2.304853,21.502115,26.414196,46.73512,29.29199
ENSG00000186583,375686,SPATC1,0,0,0,0,0.138759,0.796269,0.609871,0.471645
ENSG00000178814,26873,OPLAH,0.2956551,1.085682,0.696189,0.426265,0,0,0,0.138769
ENSG00000277888,102465509,MIR6846,0,0,0,0,0,0,0,0
ENSG00000178896,54512,EXOSC4,5.977889,9.71836,6.508458,6.308397,9.71163,7.3323,3.462719,14.66235
ENSG00000284200,102465510,MIR6847,0,0,0,0,0,0,0,0
ENSG00000197858,8733,GPAA1,100.533894,70.68313652,77.00248,84.367794,107.245505,90.19267496,93.38111,86.663843
ENSG00000179091,1537,CYC1,103.18018,76.91821,62.289921,50.573007,76.787391,51.576404,58.14825,95.00566
ENSG00000179526,81858,SHARPIN,18.3591,21.757287,13.185186,10.279872,35.774945,43.982681,65.420165,44.559471
ENSG00000179632,84232,MAF1,92.44379,78.499938,65.489067,18.91008043,56.49192,163.12059,238.6586,247.59554
ENSG00000179698,340390,WDR97,0.0393105,0.21527205,0.0764488,0.0732272,0.1898381,0.721902,1.208584604,0.698429
ENSG00000235173,51236,HGH1,4.46895,1.925977,3.089643804,0.678762,0.765124,7.553154,5.676084,6.69514
ENSG00000179832,727957,MROH1,5.955659701,5.448283301,4.120892363,6.0197168,11.245935,20.16562517,14.11969733,10.60195647
ENSG00000261236,23246,BOP1,10.3847,11.389598,12.38866,4.015156,2.12145,8.885504,12.326814,7.42786
ENSG00000284054,102465906,MIR7112,0,0,0,0,0,0,0,0
ENSG00000260428,642658,SCX,0,0,0,0,0,0,0,0
ENSG00000185122,3297,HSF1,38.8381211,25.3471129,27.130259,13.972376,67.510219,70.266411,68.475008,79.123814
ENSG00000185000,8694,DGAT1,3.4743462,1.054181097,2.071842,0.5968893,1.054429,13.26469,4.793981,4.805032
ENSG00000284229,102465511,MIR6848,0,0,0,0,0,0,0,0
ENSG00000261678,83482,SCRT1,0,0,0,0,0,0,0,0
ENSG00000261587,340393,TMEM249,0,0,0,0.0363984,0,0.0625653,0.128516,0.254334
ENSG00000185803,79581,SLC52A2,23.251523,17.36174302,18.288584,6.94157,10.65437,7.827363474,8.507842339,11.38804
ENSG00000182325,26233,FBXL6,4.8449257,3.782984,1.638134047,1.3141005,0.408062,1.933474004,6.63426,8.107869
ENSG00000173137,203054,ADCK5,8.128847,5.091838,4.360671,5.810219,15.241528,16.398822,23.81919,12.1673
ENSG00000071894,29894,CPSF1,24.935539,14.357588,17.637684,16.318617,38.67424503,57.206782,35.92306302,28.99294
ENSG00000284310,100126351,MIR939,0,0,0,0,0,0,0,0
ENSG00000284139,100302196,MIR1234,0,0,0,0,0,0,0,0
ENSG00000283770,102466749,MIR6849,0,0,0,0,3.84527,0,0,0
ENSG00000147804,55630,SLC39A4,1.933821,1.476169,2.956148,2.741039,0.828823,2.68844,5.014009,3.73345
ENSG00000160948,51160,VPS28,40.78842987,38.2639193,35.2173717,39.85616442,128.428474,77.39766,114.06893,158.576
ENSG00000160949,4796,TONSL,2.149824,0.857234,1.433411,0.597468,0.943398,5.79688,1.736501,5.94325
ENSG00000276598,102466271,MIR6893,0,0,0,0,0,0,0,0
ENSG00000187954,50626,CYHR1,7.812521,9.259976,7.170454,11.0566115,25.901826,17.788773,29.27282,38.81226
ENSG00000167702,90990,KIFC2,2.769567,1.768984,1.480968,0.420907,0.254729,8.247484,2.377018,2.86938
ENSG00000160973,8928,FOXH1,0,0,0,6.42E-09,0,0,0,0
ENSG00000160972,84988,PPP1R16A,7.980861,4.2268722,6.179137041,2.826636105,9.8824517,10.008102,7.973277781,10.69904178
ENSG00000167701,2875,GPT,0,0,0,0,0,0.357669,0.0917753,0
ENSG00000167700,113655,MFSD3,15.793711,14.179637,12.018448,9.48258,6.94848,8.530132,6.822954,13.0258
ENSG00000160957,9401,RECQL4,8.265204,8.022639,6.984075,4.147046,1.4193182,4.222637,4.4249432,0.912169413
ENSG00000160959,9684,LRRC14,9.676942,9.0654703,10.693566,9.188406,18.9859544,18.606852,18.144713,17.64522
ENSG00000254402,441381,LRRC24,0,0,0,0,0,0.114537,0.410129,0
ENSG00000213563,414919,C8orf82,0.498016,0.0255744,0.522085,0.3085928,0.277733,0.637621,1.0714144,0.6063566
ENSG00000147799,80728,ARHGAP39,0.0187248,0,0,0,2.118724,0.194695,0.177925482,0.166210169
ENSG00000198169,90987,ZNF251,1.982086,2.665733,2.081714,2.679823,2.593685,13.035985,13.72123,11.1997
ENSG00000196378,80778,ZNF34,1.02318,0.839392049,1.395686,2.831192018,17.65084,10.86189,16.71528,13.84215
ENSG00000161016,6132,RPL8,293.309961,307.478323,304.309286,324.763566,839.80898,1153.9689,936.994469,1661.06738
ENSG00000283764,102465978,MIR6850,0,0,0,0,0,0,0,0
ENSG00000197363,340385,ZNF517,0.4275756,0.6971015,0.854356,0.5056684,1.9121755,1.330788,2.034724,2.224756
ENSG00000147789,7553,ZNF7,11.2388245,9.8521411,16.09425894,14.46617,67.7430825,48.8690296,40.7675433,42.869612
ENSG00000170619,28991,COMMD5,14.965003,12.330205,9.62456,10.650917,23.28314607,18.616728,18.435526,26.37724
ENSG00000196150,58500,ZNF250,5.210667,3.306795,2.393734,2.431745,23.191032,14.200141,24.058229,16.249725
ENSG00000170631,7564,ZNF16,3.447787062,3.855096301,4.360834793,3.879034852,2.143733234,6.592743493,9.830552606,8.809472583
ENSG00000255559,286103,ZNF252P-AS1,0.0378846,0.0689073,0.113956,0.0771422,0.294078,0.791403,0.941789,0.34131
