ENSEMBL,ENTREZID,SYMBOL,DZQV_CD8_naive,X925L_CD8_naive,X9JD4_CD8_naive,G4YW_CD8_naive,DZQV_B_naive,X925L_B_naive,X9JD4_B_naive,G4YW_B_naive
ENSG00000143303,51093,RRNAD1,15.01818,11.416202,13.547227,10.9905315,8.5201326,16.923449,18.785384,20.873029
ENSG00000143314,79590,MRPL24,40.01753,39.37434,46.83519,36.14306,17.46333,18.682493,38.31419,28.4859
ENSG00000143321,3068,HDGF,14.625332,8.494044,10.86741,9.937530076,8.392088,6.963778,9.02070615,5.596357193
ENSG00000143294,5546,PRCC,65.7925,105.6493,51.505907,69.04486,66.76563,42.87566,41.96849,61.845096
ENSG00000027869,9047,SH2D2A,23.75312,19.26226,28.877512,21.569175,2.350096889,0.629816,1.240364421,1.55057643
ENSG00000198400,4914,NTRK1,2.160956,1.69843,0.9667222,8.08706991,0,0.2297048,0.466722,0.116097
ENSG00000027644,3645,INSRR,0,0.0712281,0,0,0,0,0,0.0216586
ENSG00000187800,375033,PEAR1,0,0.0409084,0,0,0,0.0680009,0.78282,0.5619304
ENSG00000160838,149499,LRRC71,0,0,0,0,0,0,0,0
ENSG00000132694,9826,ARHGEF11,1.122144,2.062811,3.3515991,0.408447,2.4948366,0.6478708,0.153999,0.334814
ENSG00000211581,768220,MIR765,0,0,0,0,0,0,0,0
ENSG00000253831,440695,ETV3L,0,0,0,0,0,0,0,0
ENSG00000117036,2117,ETV3,36.33884,23.48143,25.35658,26.52284,15.59808,25.69339,19.99467,13.29519
ENSG00000235700,360155,CYCSP52,2.79603,52.8842,4.67904,9.57705,26.3192,6.22262,0.907139,12.9568
ENSG00000143297,83416,FCRL5,1.53851,1.686262,0.954123,1.85492,93.34799,90.944762,147.43224,61.594015
ENSG00000163518,83417,FCRL4,0,0,0,0,0,0,0.489278,0
ENSG00000160856,115352,FCRL3,0.06638,12.915726,5.121579,2.01308,144.395719,279.43648,363.335469,428.448243
ENSG00000132704,79368,FCRL2,2.899355,6.479652,1.79176,2.635589,192.933413,223.87974,212.58264,143.188896
ENSG00000163534,115350,FCRL1,1.1771,1.944659,1.2277946,0.990139,1679.7426,1487.055,2059.0725,1759.03757
ENSG00000073754,922,CD5L,0,0,0,0,0,0,0,0.0537797
ENSG00000236957,105371458,LOC105371458,0,0.425812,0,0,0,0,0,0
ENSG00000183853,55243,KIRREL1,0,0,0,0,0,0,0,0
ENSG00000231666,646268,LINC01704,0,0,0,0,0,0,0,0
ENSG00000158473,912,CD1D,0,0,0,0.046635,32.6566,20.6788,26.2903,22.6124
ENSG00000158477,909,CD1A,0,0,0,0,12.0394,12.0802,8.63429,10.3001
ENSG00000158481,911,CD1C,0.12347,0,0,0,115.8307,102.3525,79.1429,56.5972
ENSG00000158485,910,CD1B,0,0,0,0,0,0,0,0.090489
ENSG00000158488,913,CD1E,0,0,0,0,1.6815541,0,0,1.603918
ENSG00000186306,128360,OR10T2,0,0,0,0,0,0,0,0
ENSG00000180708,391107,OR10K2,0,0,0,0,0,0,0,0
ENSG00000173285,391109,OR10K1,0,0,0,0,0,0,0,0
ENSG00000198965,343406,OR10R2,0,0,0,0,0,0,0,0
ENSG00000197532,391112,OR6Y1,0,0,0,0,0,0,0,0
ENSG00000186440,128366,OR6P1,0,0,0,0,0,0,0,0
ENSG00000279111,128367,OR10X1,0,0,0,0,0,0,0,0
ENSG00000198967,128368,OR10Z1,0,0,0,0,0,0,0,0
ENSG00000163554,6708,SPTA1,0,0.023019,0,0,2.018473,0,1.0445713,0.1952347
ENSG00000196171,81448,OR6K2,0,0,0,0,0,0,0,0
ENSG00000203757,391114,OR6K3,0,0,0,0,0,0,0,0
ENSG00000180433,128371,OR6K6,0,0,0,0,0,0,0,0
ENSG00000197403,128372,OR6N1,0,0,0,0,0,0,0,0
ENSG00000188340,81442,OR6N2,0,0,0,0,0,0,0,0
ENSG00000163563,4332,MNDA,0,1.944361,0.0685861,0.0619024,229.467413,25.05346,26.916747,69.961117
ENSG00000163564,149628,PYHIN1,8.451658316,15.6251873,5.119473,4.9589869,22.82366,5.040296,8.64857,10.061063
ENSG00000163565,3428,IFI16,72.21068,53.47884,78.98272515,48.403469,180.045263,143.47888,181.167725,193.698646
ENSG00000163568,9447,AIM2,1.5708,2.537595,0.718164,0.167968,38.766,9.473586,21.4785,17.64529
ENSG00000162706,57863,CADM3,0.0424317,0.0493352,0,0.0268868,0.0309456,0.3946313,0.1830789,0.374492
ENSG00000213088,2532,ACKR1,0,0,0,0,0,0.284086,0.19436,0
ENSG00000179639,2205,FCER1A,0.83003,0,0.191925,0.348608,30.3593,15.6426,6.50391,6.42509
ENSG00000196266,441911,OR10J3,0,0,0,0,0,0,0,0
ENSG00000249730,391121,OR10J4,0,0,0,0,0,0,0,0
ENSG00000196184,26476,OR10J1,0,0,0,0,0,0,0,0
ENSG00000184155,127385,OR10J5,0,0,0,0,0,0,0,0
ENSG00000132703,325,APCS,0,0,0,0,0,0,0,0
ENSG00000132693,1401,CRP,0,0,0,0,0,0,0,0
ENSG00000158716,54935,DUSP23,2.53222,14.816,7.05298,6.41432,4.87356,5.31489,6.69626,12.08116
ENSG00000181036,343413,FCRL6,3.559567,10.829496,5.05653,0.877267,10.789398,3.892624,4.87319,19.515394
ENSG00000158714,56833,SLAMF8,1.2746031,2.471659,2.49314,1.38061,0.9378228,1.0681,0,0.60081
ENSG00000243284,391123,VSIG8,0,0.111236,0.591839,0.534088,0,0,0,0
ENSG00000256029,284677,SNHG28,0,0,0,0,0,0,0,0
ENSG00000213085,25790,CFAP45,0.4618222,0,1.2913329,0.1753517,0.976037,2.0799819,0.733517,0.8607341
ENSG00000266458,100422852,MIR4259,0,0,0,0,0,0,0,0
ENSG00000158710,8407,TAGLN2,450.2006,270.8189,470.03708,428.90168,764.208907,415.4649,863.37315,987.62166
ENSG00000085552,57549,IGSF9,0.755254,0.740058,0.156362,0.950058,0.4510954,0.518173,0.828169,2.098307
ENSG00000162723,89886,SLAMF9,0,0,0,0,0,0,0,0.170105
ENSG00000224259,100505633,LINC01133,0.959042,2.641806,2.4289,3.185775,0.690582,1.001675,1.255374,1.050644
ENSG00000177807,3766,KCNJ10,0.12927,0.195148,0.182831,0.10754516,0.100222,0.137427,0.1939094,0.0902706
ENSG00000143315,93183,PIGM,9.38419,12.1603,7.6881,10.6109,2.99538,3.37783,2.34485,7.92787
ENSG00000162728,3765,KCNJ9,0.492178,0.924413,0.799188,0.119964,0.193283,0.243901,0.702069,0.294524
ENSG00000162729,93185,IGSF8,56.02792,81.06748,80.317786,77.47455,33.41187,42.31578,36.800014,44.74036
ENSG00000018625,477,ATP1A2,0.147812,0.179596,0.181528,0.188197,0.135586,0.120811,0.235117,0.132235
ENSG00000132681,480,ATP1A4,0.7651639,0.9542206,0.841725,1.090431,0.957046,1.04814,0.731273,0.982546
ENSG00000143318,844,CASQ1,0.705935,0,0,0.434323,0.706567,0.5130605,0,0
ENSG00000227741,729867,LOC729867,0.220831,0,0,0,0,1.56747,0.146952,0.15643
ENSG00000162734,8682,PEA15,5.253931201,18.62189,8.65757,8.53793,43.119641,34.83923,36.868754,27.838837
ENSG00000132716,50717,DCAF8,333.8800172,542.48456,281.129121,313.704489,338.847102,270.5437593,273.10973,230.85585
ENSG00000228606,100287049,LOC100287049,32.6885,23.6803,15.6658,22.5713,21.5191,13.9536,11.0227,17.4184
ENSG00000162735,5824,PEX19,51.119584,66.245086,55.421387,36.191394,44.14766502,48.754596,44.72572,36.31605
ENSG00000122218,1314,COPA,158.15575,165.253383,105.78017,118.306258,113.835459,136.653246,116.62926,101.81262
ENSG00000162736,23385,NCSTN,113.94155,161.95004,81.633209,97.05515,191.24518,165.55774,143.324091,117.249935
ENSG00000171786,4807,NHLH1,0,0,0,0,0,0,0,0
ENSG00000162738,57216,VANGL2,0,0,0.0206697,0,0.596288,0.583194,0.505611,0.373046
ENSG00000162739,114836,SLAMF6,49.75470006,98.2832,64.82138,70.35064,106.65418,143.0037,120.20405,105.776
ENSG00000066294,8832,CD84,49.023213,62.19008827,61.27912085,81.27156012,22.80570629,40.89263,63.01748192,38.3965995
ENSG00000117090,6504,SLAMF1,9.0989,5.50643,0.721759,8.2190243,48.69716,82.0927,55.54845,53.08939
ENSG00000117091,962,CD48,376.54675,175.61355,376.39358,266.86294,222.63714,159.56941,173.32575,312.2874
ENSG00000026751,57823,SLAMF7,1.6388288,9.615642,3.59693815,0.5737557,35.661989,6.5344,11.01395669,14.62534
ENSG00000122224,4063,LY9,251.20748,211.00043,195.51898,216.8685055,338.39154,324.21832,213.52247,184.67598
ENSG00000122223,51744,CD244,26.19891,8.072892,28.830624,18.106415,19.018291,6.35469,10.639505,12.38234
ENSG00000179914,55600,ITLN1,0,0,0,0,0,0,0.5328582,0
ENSG00000198358,101928372,LOC101928372,2.35775,5.03648,3.08117,3.1962,2.879,16.501,13.928,2.32124
ENSG00000158764,142683,ITLN2,0,0,0,0,0,0,0,0
ENSG00000158769,50848,F11R,9.98696,28.885423,11.612643,15.599682,36.30417,12.4271462,11.83865,8.7205955
ENSG00000215845,100131187,TSTD1,59.22149,67.74592,74.33888,58.2741,75.981951,80.71057,69.6099,95.26613
ENSG00000158773,7391,USF1,78.141479,76.896349,35.066414,16.45453,199.75244,51.005856,124.33965,75.593753
ENSG00000186517,257106,ARHGAP30,95.70816,188.35811,130.5233617,153.7780163,136.0113591,109.4960244,109.17363,104.7339097
ENSG00000143217,81607,NECTIN4,0.19345,0.762473,0.307938,0.757202,0.436326,0.209671,0.427168,0.453258
ENSG00000162755,126823,KLHDC9,0,0.654651,9.061998,1.779526,1.5242889,0.27318,3.65938,5.658368
ENSG00000143256,5202,PFDN2,4.62621,12.6823,7.31231,10.8113,6.50099,7.20944,7.81328,8.530508
ENSG00000158793,4817,NIT1,29.100642,17.76002691,16.980137,22.18852401,19.56233701,25.784065,35.772499,39.685222
ENSG00000158796,9191,DEDD,35.28804001,35.81488,32.82477283,38.442658,27.249511,21.60862109,42.774126,29.847413
ENSG00000143222,51506,UFC1,194.15145,143.34383,160.67008,161.96125,127.44331,138.62172,97.74407,123.80589
ENSG00000143258,27005,USP21,15.82071162,87.10454,50.41755,47.30928106,32.932191,48.350495,44.07265,37.53859
ENSG00000143224,5498,PPOX,54.177778,65.42529,42.189352,73.016279,42.3407247,45.271564,51.75750785,55.388107
ENSG00000158850,8703,B4GALT3,96.003018,80.578396,76.3500291,92.236872,54.51555,45.280351,69.847401,64.35124
ENSG00000158859,9507,ADAMTS4,1.16299,5.786667,1.160022,3.607872,1.0661,1.90625,1.71599,1.153399
ENSG00000158864,4720,NDUFS2,210.73267,153.44733,203.0506,238.9491311,197.7453,110.70064,173.49254,147.9258362
ENSG00000158869,2207,FCER1G,17.18608,30.69847,15.15963,32.63455,107.36316,70.17347,16.91365,114.63974
ENSG00000158874,336,APOA2,1.40462,7.13985,7.12636,5.75789,16.329408,6.524182,4.37752,4.736449
ENSG00000158882,84134,TOMM40L,5.995905,13.524777,7.579374,7.580854,6.6201305,4.74556,7.848512,3.791077
ENSG00000284035,100847090,MIR5187,0,0,0,0,0,5.24653,0,5.53242
ENSG00000143257,9970,NR1I3,2.165854,0.191205,2.147499541,0.929802,3.167927,0.709404,1.1308,3.13645452
ENSG00000248485,654790,PCP4L1,0,0,0,0,0,0,0,0
ENSG00000158887,4359,MPZ,3.97598,0,0.6685826,5.343237,0,0.7851081,0.0672706,2.839197
ENSG00000143252,6391,SDHC,222.6947,42.47695,164.576367,117.831323,123.61072,48.721935,110.556556,100.739642
ENSG00000188931,257177,CFAP126,0,0,0,0,0,0,0,0
ENSG00000143226,2212,FCGR2A,0,0.784839,0.390202,0.0888878,115.933653,38.534787,27.573318,41.416081
ENSG00000173110,3310,HSPA6,0,0.161858,0,0,5.23478,1.65604,3.29214,4.06744
ENSG00000203747,2214,FCGR3A,1.6095557,3.987405,2.103956,1.3159979,99.3624697,26.24383,20.4404,80.5497179
ENSG00000162747,2215,FCGR3B,0,1.8181236,0.472971,0.0575712,15.194376,6.44125,7.29568,13.6200648
ENSG00000072694,2213,FCGR2B,0.869391,0.7104774,0.499258,0.800546,259.294,221.1623,263.3626,186.8745
ENSG00000213075,641311,RPL31P11,0,0,0,0,0.0817142,2.09176,1.873588,1.9848
ENSG00000132185,84824,FCRLA,0,0.321158,0.518238,0.157511,645.106437,438.9811499,440.370488,339.758971
ENSG00000162746,127943,FCRLB,0.170525092,0.492294,0.239284315,0.161903128,3.45798,1.691445,2.809911,3.36516
ENSG00000081721,11266,DUSP12,62.498904,51.52485,47.164001,62.209802,45.526999,20.857015,44.00745,49.39422
ENSG00000118217,22926,ATF6,36.88493,20.158,20.22169,33.91205,13.3403,22.4851,19.00268,17.30241
ENSG00000162745,25903,OLFML2B,0,0.638506,0,0,0,0,0,0.2283692
ENSG00000198929,9722,NOS1AP,0,0,0.0446793,0,0,0.0541215,0.0185493,0.1404036
ENSG00000266144,100616386,MIR4654,0,0,0,0,0,0,0,0
ENSG00000207729,693141,MIR556,0,0,0,0,0,0,0,0
ENSG00000239887,400793,C1orf226,0,0,0,0,0,0,0,0
ENSG00000171722,284680,SPATA46,0,0,0,0,0,0,0,0
ENSG00000198574,117157,SH2D1B,0.13,0.075575,0,0,13.67239,2.38599,0.963524,6.51431
ENSG00000152332,127933,UHMK1,48.78304,61.52762,37.81398002,54.74879,37.2579,59.29001656,49.547752,44.745501
ENSG00000117143,6675,UAP1,7.706905,52.112357,30.37887559,13.549754,6.94942,15.73240636,19.779333,8.877352
ENSG00000162733,4921,DDR2,0.481034,0.4234258,0.2208681,0,0,0,0.6824313,0
ENSG00000132196,51478,HSD17B7,33.97931,50.03274,43.65468,32.99323,29.521966,26.42079,47.768693,24.376327
ENSG00000185860,339512,CCDC190,0,0,0.0440935,0,0,0,0,0
ENSG00000117152,5999,RGS4,0.0628857,0.14588,0.181483,0.1191922,0,0.204459,0.125896,0.135844
ENSG00000143248,8490,RGS5,12.00876,3.069130078,5.210304,0.2659697,0,3.38338544,0.833331432,1.0707566
ENSG00000232892,101928404,LOC101928404,0,0.0721221,0.653739,0.0785717,0,0,0,0
ENSG00000143228,83540,NUF2,1.666296,7.3645278,4.451702,3.925818,0,5.497077,3.021583,7.586038
ENSG00000185630,5087,PBX1,9.719128,18.592727,6.037839,4.83742,4.2475953,13.6816372,16.5135254,11.5216039
ENSG00000233693,100505795,LOC100505795,0,0,0,0,0,0,0,0
ENSG00000162761,4009,LMX1A,0,0,0,0,0,0,0,0
ENSG00000143171,6258,RXRG,0,0,0,0,0,0,0,0
ENSG00000237463,400794,LRRC52-AS1,0,0,0.140372,0,0,0,0.0661913,0
ENSG00000162763,440699,LRRC52,0,0,0,0,0,0,0,0
ENSG00000143198,4259,MGST3,26.44013,47.43003008,27.540268,30.480531,11.04416,24.5387421,31.513214,22.700347
ENSG00000143149,223,ALDH9A1,132.12539,91.90313,106.23641,89.18742,68.89107,72.21507,125.05463,85.38163
ENSG00000215838,440700,LOC440700,0.305757,1.05658,1.06216,2.318656,0,0.831115,2.479857,2.026156
ENSG00000143183,54499,TMCO1,94.70235277,55.9569674,87.231775,66.367444,83.703483,43.662409,59.557755,66.852763
ENSG00000143179,7371,UCK2,0.0336083,0.5128231,0.755089,3.986021,4.648836,7.67581,5.942421,12.50841
ENSG00000283936,100500832,MIR3658,0,0,0,0,0,0,0,0
ENSG00000188859,149297,FAM78B,0.0357826,0.124749,0.9204866,0.182356,0.0781979,0.0923091,0.237336,0.10155
ENSG00000215952,100126349,MIR921,0,0,0,0,0,0,0,0
ENSG00000215834,116123,FMO9P,0,0,0,0,0,0,0,0
ENSG00000143157,57645,POGK,15.127726,20.653526,13.91503,22.488976,12.82941,19.93495,15.98562,16.57598
ENSG00000152382,117143,TADA1,45.8288,40.21425,33.78362,35.29475,28.338949,31.2803,29.3276,24.05271
ENSG00000143195,387597,ILDR2,0.0118726,0.121592,0.0571215,0.00764134,0.025378,0.0376601,0.101366,0.0819022
ENSG00000143194,84944,MAEL,0.233242,0.418801,0,0.143782,0.258178,0.0794984,0.451381,0.396238
ENSG00000143167,10223,GPA33,11.89813,3.530211,13.360371,16.339886,6.76307,0.698205,3.974599,7.80575
ENSG00000198842,92235,DUSP27,0,0,0,0,0,0,0,0
ENSG00000231605,101928484,LINC01363,1.19295,0.533827,1.82618,1.05553,2.09706,4.15738,1.26187,1.01727
ENSG00000143190,5451,POU2F1,16.79413424,38.68170915,18.23075672,13.61010167,35.7782652,35.40393694,35.35738974,31.72939744
ENSG00000198821,919,CD247,48.422899,169.79488,234.9556238,214.5183662,14.312057,3.8211,6.7837661,20.578587
ENSG00000143162,8804,CREG1,1.45195,19.98982,19.119257,19.2454,9.59099,17.1013,36.8857,15.7819
ENSG00000198771,92241,RCSD1,77.8467,180.897009,127.01326,130.23044,260.73939,303.08802,305.64267,228.27989
ENSG00000197965,9019,MPZL1,5.115316,7.60506,12.26726,7.756775,18.812476,30.8965,33.15495,22.365265
ENSG00000143199,55811,ADCY10,0.5132993,0,0,0.393403,0,0,0,0
ENSG00000143158,25874,MPC2,21.62632,16.91168,25.8898,21.65537,20.9039,24.7376,15.95894,20.19921
ENSG00000143164,55827,DCAF6,41.814115,47.56661,33.178998,29.007319,33.774503,35.18818,25.879249,16.06355
ENSG00000221545,100313835,MIR1255B2,19.8927,24.1446,41.0268,49.2163,7.05485,38.5549,58.2913,27.0908
ENSG00000143147,23432,GPR161,1.834144,1.9102042,0.0626455,0.144652,0.080653,1.041863,4.6341186,0.7327084
ENSG00000143155,261726,TIPRL,23.3054,32.4876,28.5324,15.76881,24.1867,13.38268,17.82746,20.86931
ENSG00000213064,375035,SFT2D2,16.45486,19.71065,11.92618,18.92907,29.33767,27.74375,29.91575,20.08558
ENSG00000214262,84832,ANKRD36BP1,0,0,0,0,0,0,0,0
ENSG00000143178,9095,TBX19,6.19199,5.96563,1.277365,0.2638009,4.2324128,8.03653,3.968479,2.059288
ENSG00000207974,693142,MIR557,0,0,0,0,0,0,0,0
ENSG00000228697,101928565,LOC101928565,5.517098,8.21497,5.13687,5.451603,1.42787,6.6047751,8.226941,7.25108
ENSG00000143185,6846,XCL2,0,0,0,0.275341,1.46167,0.843288,0.287171,1.20668
ENSG00000143184,6375,XCL1,0,0,0,0,0.135967,0,0,0.198529
ENSG00000143196,1805,DPT,0,0,0,0,0,0,0,0
ENSG00000225826,79100,LINC00626,0,0,0,0,0,0,0,0
ENSG00000203601,101978719,LINC00970,2.27834,2.80457,2.2351,2.2537,1.69107,3.59454,3.89652,3.71554
ENSG00000237707,101928596,LOC101928596,0,0,0,0,0,0,0,0
ENSG00000143153,481,ATP1B1,1.61158,0.972537,0.681883,0.737656,0.140131,0.803876,0.295304,0.681491
ENSG00000143156,29922,NME7,49.620632,81.383002,40.52481001,30.500247,13.244946,32.81800001,28.35175,16.782306
ENSG00000117475,8548,BLZF1,31.90223,30.839849,22.22672,33.46937,19.201458,24.9853,28.00678,13.7791
ENSG00000117477,57821,CCDC181,0.639561,0.514160782,0.409167,0.346931,0,0,0.241663,0.323465
ENSG00000117479,10560,SLC19A2,3.207023,0.957501,3.41578,4.919831,1.187875,2.242608,2.120539,1.87004
ENSG00000198734,2153,F5,1.608657,0.612971,0.01546898,0.6544383,5.04674,0.920017,0.2764992,2.057568
ENSG00000174175,6403,SELP,2.427506042,2.038478,0.817094,0,5.556529,6.428098031,3.108416,2.694516
ENSG00000000460,55732,C1orf112,4.850622,5.401228,5.526740062,8.019309,9.0920745,14.0290869,9.564742,9.1761832
ENSG00000188404,6402,SELL,1585.50063,1434.482664,1330.9705,1602.9061,987.9664,1291.24058,1066.7664,1054.1725
ENSG00000007908,6401,SELE,1.35076,2.61987,0,0,0,0,0.156278,0.245566
ENSG00000171806,92342,METTL18,30.85011,5.62907,21.71338,15.35547007,12.96931,10.73955,12.90195,21.49658
ENSG00000000457,57147,SCYL3,21.65114,36.07080008,15.18104,26.856968,16.59939,22.4851476,18.07159,13.10907
ENSG00000075945,22920,KIFAP3,24.372207,23.96353,24.862993,24.53287,8.753391,11.55763,9.96597,13.860055
ENSG00000203740,149281,METTL11B,0,0,0,0,0,0,0,0
ENSG00000283340,100422839,MIR3119-1,0,0,0,0,0,0,0,0
ENSG00000263390,100423010,MIR3119-2,0,0,0,0,0,0,0,0
ENSG00000233985,105371609,LINC01681,0,0,0,0,0,0,0,0
ENSG00000224286,284688,LINC01142,0,0,0,0,0,0,0,0
ENSG00000120370,92344,GORAB,14.624564,16.98256,21.32408,12.12492,10.33818,16.132225,11.54864,19.086952
ENSG00000116132,5396,PRRX1,0.0455925,0,0,0.0288874,0,0.0293686,0.0301883,0.0967474
ENSG00000117501,80133,MROH9,0,0,0,0,0.711225585,0,0.380561,1.380177
ENSG00000007933,2328,FMO3,0.804526,1.8336,0.436386,0.604275,2.555928,1.09524,2.14399,0.536405
ENSG00000221390,100302178,MIR1295A,0,0,0,0,0,0,0,0
ENSG00000283598,100847009,MIR1295B,0,0,0,0,0,0,0,0
ENSG00000117507,388714,FMO6P,0,1.71021,0.33596,0,0.3575205,0,2.2678655,3.494693
ENSG00000094963,2327,FMO2,0,0,0,0,0,0,0,0.34736
ENSG00000010932,2326,FMO1,0,0,0,0,0.1368648,1.0782624,3.2978074,1.8118756
ENSG00000076258,2329,FMO4,18.91187,9.589829,10.34395,11.8703,8.869801,8.72355,10.8118,11.26195
ENSG00000117523,23215,PRRC2C,292.218419,232.7193031,250.8666051,248.8133363,165.1788503,140.047207,209.7954965,193.215158
ENSG00000283683,110806290,MYOCOS,0.344806,0.189539,0.339491,0.517964,0.242275,0.58771,1.56314,0.701536
ENSG00000034971,4653,MYOC,0,0,0,0,0,0,0,0
ENSG00000117533,8674,VAMP4,26.09151,35.3576,31.72651,17.086373,15.26848,24.678185,17.9611,8.33572
ENSG00000010165,51603,EEF1AKNMT,23.7522,32.23106,23.75018,23.848193,27.649121,17.946452,26.875854,24.83736
ENSG00000197959,26052,DNM3,0.8286728,2.221465,3.2875106,4.159436,1.2294045,0.868158,1.5781306,0.4811252
ENSG00000233540,100874284,DNM3-IT1,0,0,0,0,0,2.15653,0,3.0198
ENSG00000283844,406996,MIR214,0,0,0,0,0,0,0,0
ENSG00000283152,100422882,MIR3120,0,0,0,0,0,0,0,0
ENSG00000208024,406977,MIR199A2,0,0,0,0,0,0,0,0
ENSG00000135845,5279,PIGC,89.89056,32.51445,63.271247,65.935008,23.98374,27.83052,56.987871,51.503434
ENSG00000180999,92346,C1orf105,0,0,0,0.780962,0,0,0.555281,0.44625
ENSG00000094975,51430,SUCO,15.49309,15.70842362,15.029947,16.765681,11.802601,19.126778,12.773645,12.450645
ENSG00000117560,356,FASLG,0.758112,1.35146,0.823415,0.365638,2.03799,1.35602,1.1556,2.78967
ENSG00000120337,8995,TNFSF18,0,0,0.117572,0,0,0,0,0
ENSG00000117586,7292,TNFSF4,3.547527,4.889360253,6.32914,1.79587392,0.267376048,6.59726,3.399319,1.544650545
ENSG00000203739,101928673,LOC101928673,16.68315,11.12829,8.46797,15.20889,0.3439078,2.319426,2.935591,2.457476
ENSG00000117592,9588,PRDX6,131.14563,156.6006,180.52264,136.57926,75.34309,57.41486,68.98041,67.31003
ENSG00000162753,284525,SLC9C2,0,0,0,0,0,0,0,0
ENSG00000183831,339416,ANKRD45,1.07491,1.46538,0.998312,1.30816,0.742105,0.853001,1.12562,0.552779
ENSG00000232113,730159,TEX50,0,0,0,0,0,0,0,0
ENSG00000076321,27252,KLHL20,56.631895,64.41,43.876543,39.499687,34.43613,35.348577,35.06017,24.312703
ENSG00000120334,91687,CENPL,27.277921,13.63347,20.537334,16.11582,10.610327,15.68507,16.2013417,10.06857968
ENSG00000117593,55157,DARS2,7.921,9.36357,13.44603,19.73669,9.32716,16.29566,9.88668,6.6678243
ENSG00000234741,60674,GAS5,271.2619571,394.15291,262.766831,267.330837,118.394453,236.837612,147.8500634,212.050998
ENSG00000185278,84614,ZBTB37,3.887313,8.198956,6.43596,5.877601,4.447852023,6.11178,5.49106,6.24983
ENSG00000117601,462,SERPINC1,0,0,0.458713,0,0,0.379713,0.3893575,1.074772
ENSG00000135870,149041,RC3H1,22.8524369,25.31428,20.02445,24.1095295,22.13374,32.651461,25.749018,18.547749
ENSG00000224977,105371620,LINC02776,0,0,0,0,2.5962,0,0,0
ENSG00000227373,102724601,RABGAP1L-DT,6.78739,6.15091,5.770625,1.29653,4.87606,6.83417,6.28383,6.707242
ENSG00000152061,9910,RABGAP1L,83.09389367,143.130297,71.590424,81.7856046,123.832051,200.734517,181.575508,177.608892
ENSG00000203737,9293,GPR52,0.346287,0.805221,0,0,0,0.111346,1.7133,0
ENSG00000229531,101928696,LOC101928696,0.335624,1.15139,0.696087,2.74477,2.69013,1.50754,0.661215,0.955399
ENSG00000116161,27101,CACYBP,102.3268,65.678298,108.125833,65.9707069,65.34837,35.281086,88.28049,60.142983
ENSG00000120333,63931,MRPS14,37.72697,25.36716,17.919888,25.83502,16.326488,17.404,22.33179,16.238836
ENSG00000120332,63923,TNN,0,0,0,0,0,0,0,0
ENSG00000235750,9674,KIAA0040,36.510423,53.40648423,59.95227,52.629241,229.28924,232.98504,167.3282,116.828863
ENSG00000116147,7143,TNR,0.072589,0.20607,0.0694765,0.146162,0.0982152,0.155765,0.0767389,0.16625
ENSG00000224718,101928751,LINC01657,0,0,0,0,0,0,0,0
ENSG00000143207,64326,COP1,13.95034989,27.69648,21.078904,15.40402,7.69424,20.11157,27.96744,22.968961
ENSG00000252906,677679,SCARNA3,3.83397,19.2077,31.0141,16.7753,38.8904,32.6306,37.4606,24.1477
ENSG00000116183,60676,PAPPA2,0,0,0,0,0,0,0,0
ENSG00000152092,460,ASTN1,0,0,0,0,0,0,0,0
ENSG00000202609,574441,MIR488,0,0,0,0,0,0,0,0
ENSG00000198797,57795,BRINP2,0,0,0,0,0,0,0,0
ENSG00000224968,102724661,LINC01645,0,0,0,0,0,0,0,0
ENSG00000236720,101928778,LINC01741,0,0,0,0,0,0,0,0
ENSG00000120341,89866,SEC16B,0,0.2965,0,0.0391236,3.89E-07,0.0795668,0.4712659,0.0437106
ENSG00000242193,730102,CRYZL2P,1.862854,3.050642,2.026164,2.511248,1.904501,2.629393,2.440746,2.048035
ENSG00000224687,100302401,RASAL2-AS1,0.2276,0.865717,0.862495,0.633542,0.296912,0.495023,0.498236,0.435187
ENSG00000075391,9462,RASAL2,0.064416,0.0658255,0.0868482,0.0958766,1.20232,1.606896,2.712519,1.19214
ENSG00000240021,84066,TEX35,5.259215,3.676265,3.08933,3.061626,2.5158171,6.066025,5.361711,4.710198
ENSG00000213057,400798,C1orf220,0.695591,0.988786,0.623723,0.67509,7.96368,18.84878,7.27829,11.92466
ENSG00000266417,100616328,MIR4424,0,0,0,0,0,0,0,0
ENSG00000116191,55103,RALGPS2,24.522397,4.512012,5.3052079,10.435753,139.7152,389.65927,441.83009,190.28092
